"YEAR","QUARTER","SKU","SKU_Description","Product","Currency","List_Price","Unit_of_Measure","Cores","Nodes","Sockets","Virtual_Guests","Support_Level","Support_Type","Category","Region","Country","Service_Term"
"2025","Q3","RH01925","Red Hat Enterprise Linux with Smart Management for SAP Applications for IBM Power, LE, Standard (Physical or Virtual Nodes)","SAP","USD","1.264,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02212","Red Hat Enterprise Linux for SAP Applications for IBM Z and IBM LinuxONE with Comprehensive Add-Ons, Premium","SAP","USD","12.100,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00031","Red Hat Satellite","Satellite","USD","385,00","MODULE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00032","Red Hat Satellite for Unlimited Guests","Satellite","USD","1.348,00","MODULE","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00001","Red Hat Enterprise Linux for Virtual Datacenters, Premium","Server","USD","4.399,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00002","Red Hat Enterprise Linux for Virtual Datacenters, Standard","Server","USD","2.749,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00003","Red Hat Enterprise Linux Server, Premium (Physical or Virtual Nodes)","Server","USD","1.429,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00004","Red Hat Enterprise Linux Server, Standard (Physical or Virtual Nodes)","Server","USD","879,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00005","Red Hat Enterprise Linux Server Entry Level, Self-support","Server","USD","384,00","SYSTEM","0","0","2","0","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00005F3","Red Hat Enterprise Linux Server Entry Level, Self-support","Server","USD","1.094,12","SYSTEM","0","0","2","0","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","3 YEARS"
"2025","Q3","RH00006","Red Hat Enterprise Linux for Virtual Datacenters with Satellite, Premium","Server","USD","5.746,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00007","Red Hat Enterprise Linux for Virtual Datacenters with Satellite, Standard","Server","USD","4.096,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00008","Red Hat Enterprise Linux Server with Satellite, Premium (Physical or Virtual Nodes)","Server","USD","1.814,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00009","Red Hat Enterprise Linux Server with Satellite, Standard (Physical or Virtual Nodes)","Server","USD","1.264,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00010","Red Hat Enterprise Linux Server Entry Level with Satellite, Self-support","Server","USD","769,00","SYSTEM","0","0","2","0","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00030","Extended Update Support for Red Hat Enterprise Linux (Physical or Virtual Nodes)","Server","USD","274,00","SYSTEM","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00061","Extended Update Support for Red Hat Enterprise Linux (Unlimited Guests)","Server","USD","853,00","SYSTEM","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00270","Red Hat Enterprise Linux Extended Life Cycle Support (Physical or Virtual Nodes)","Server","USD","699,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00271","Red Hat Enterprise Linux Extended Life Cycle Support (Unlimited Guests)","Server","USD","2.099,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00284","Red Hat Enterprise Linux for IBM Power, LE, Premium (4 Cores, Up to 4 LPARs)","Server","USD","479,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00285","Red Hat Enterprise Linux for IBM Power, LE, Standard (4 Cores, Up to 4 LPARs)","Server","USD","296,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00286","Red Hat Enterprise Linux for IBM Power, LE with Smart Management, Premium (4 Cores, Up to 4 LPARs)","Server","USD","989,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00287","Red Hat Enterprise Linux for IBM Power, LE with Smart Management, Standard (4 Cores, Up to 4 LPARs)","Server","USD","809,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00508","Extended Update Support for Red Hat Enterprise Linux for IBM Power, LE (4 Cores, Up to 4 LPARs)","Server","USD","94,00","SYSTEM","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00732","Extended Life Cycle Support for Red Hat Enterprise Linux for z Systems","Server","USD","9.450,00","IFL","0","0","0","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00754","Extended Update Support for IBM Power, LE for Unlimited Guests","Server","USD","853,00","SYSTEM","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00814","Red Hat Enterprise Linux for Distributed Computing (Edge Server), Premium (Physical or Virtual Nodes)","Server","USD","545,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RH00815","Red Hat Enterprise Linux for Distributed Computing (Edge Server), Standard (Physical or Virtual Nodes)","Server","USD","380,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RH00816","Red Hat Enterprise Linux for Distributed Computing (Edge Server with Unlimited Guests), Premium","Server","USD","1.704,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Premium","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RH00817","Red Hat Enterprise Linux for Distributed Computing (Edge Server with Unlimited Guests), Standard","Server","USD","1.209,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RH00914","Red Hat Enterprise Linux for IBM Power, LE with Smart Management + Satellite, Premium (4 Cores, Up to 4 LPARs)","Server","USD","989,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH00915","Red Hat Enterprise Linux for Power, LE with Satellite, Standard (4 Cores, Up to 4 LPARs)","Server","USD","809,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","0","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01155","Red Hat Enterprise Linux Academic Site Subscription with Satellite, Premium (Server, Desktop, Workstation, POWER, HPC, per FTE)","Server","USD","46,00","FTE","0","0","16","20","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01156","Red Hat Enterprise Linux Academic Site Subscription with Satellite , Self-Support (Server, Desktop, Workstation, POWER, HPC, Per FTE)","Server","USD","19,00","FTE","0","0","16","20","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01157","Red Hat Enterprise Linux Academic Site Subscription with Satellite, Standard (Server, Desktop, Workstation, POWER, HPC, Per FTE)","Server","USD","30,00","FTE","0","0","16","100","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01183","Red Hat Enterprise Linux Academic Server, Self-support (16 sockets) (Up to 1 guest) with Satellite","Server","USD","99,00","SYSTEM","0","0","16","1","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01185","Red Hat Enterprise Linux Academic Workstation, Self-support (4 sockets) (Up to 1 guest) with Satellite","Server","USD","74,00","SYSTEM","0","0","4","1","L1-L3","Self-Support","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01910","Red Hat Enterprise Linux for IBM Power, LE, Premium (Physical or Virtual Nodes)","Server","USD","1.429,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01911","Red Hat Enterprise Linux for IBM Power, LE, Standard (Physical or Virtual Nodes)","Server","USD","879,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01912","Red Hat Enterprise Linux for IBM Power, LE with Smart Management, Premium (Physical or Virtual Nodes)","Server","USD","1.814,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01913","Red Hat Enterprise Linux for IBM Power, LE with Smart Management, Standard (Physical or Virtual Nodes)","Server","USD","1.264,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH01934","Extended Update Support for Red Hat Enterprise Linux for IBM Power, LE (Physical or Virtual Nodes)","Server","USD","274,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02210","Red Hat Enterprise Linux for IBM Z and IBM LinuxONE with Comprehensive Add-Ons, Premium","Server","USD","12.100,00","IFL","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02231","Red Hat Enterprise Linux Academic Extended Life Cycle Support (Physical or Virtual Nodes)","Server","USD","84,00","SYSTEM","0","0","2","0","NONE","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02232","Red Hat Enterprise Linux Academic Extended Life Cycle Support (Unlimited Guests)","Server","USD","126,00","SYSTEM","0","0","2","Unlimited","NONE","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02359","Red Hat Enterprise Linux Extended Life Cycle Support for Distributed Computing (Physical or Virtual Nodes)","Server","USD","263,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02360","Red Hat Enterprise Linux Extended Life Cycle Support for Distributed Computing (Unlimited Guests)","Server","USD","809,00","VIRTUAL GUEST","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS - DIST COMPUTING","LATAM","ALL","1 YEARS"
"2025","Q3","RH02572","Red Hat Enterprise Linux Server for ARM, Standard (Physical or Virtual Nodes)","Server","USD","879,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02577","Red Hat Enterprise Linux Server for ARM with Satellite, Standard (Physical or Virtual Nodes)","Server","USD","1.291,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02578","Red Hat Enterprise Linux Server for ARM with Satellite, Premium (Physical or Virtual Nodes)","Server","USD","1.915,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02584","Red Hat Enterprise Linux Server for ARM, Premium (Physical or Virtual Nodes)","Server","USD","1.429,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02710","Extended Update Support for Workstation (1 Guest)","Server","USD","109,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","1","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02713","Extended Update Support Academic for Workstation (1 Guest)","Server","USD","28,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","1","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02714","Extended Update Support  for Workstation (Up to 4 Guests)","Server","USD","164,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","1","L1-L3","Layered","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02752","Enhanced Extended Update Support for Red Hat Enterprise Linux (Physical or Virtual Nodes)","Server","USD","649,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUPPORT - ENHANCED","LATAM","ALL","1 YEARS"
"2025","Q3","RH02753","Enhanced Extended Update Support for Red Hat Enterprise Linux (Unlimited Guests)","Server","USD","1.999,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Layered","SUPPORT - ENHANCED","LATAM","ALL","1 YEARS"
"2025","Q3","RH02755","Enhanced Extended Update Support for Red Hat Enterprise Linux for Power, LE (Unlimited Guests)","Server","USD","1.999,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Layered","SUPPORT - ENHANCED","LATAM","ALL","1 YEARS"
"2025","Q3","RH02756","Enhanced Extended Update Support for Red Hat Enterprise Linux for Power, LE (Physical or Virtual Nodes)","Server","USD","649,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUPPORT - ENHANCED","LATAM","ALL","1 YEARS"
"2025","Q3","RH02757","Enhanced Extended Update Support for Red Hat Enterprise Linux for IBM Z and LinuxONE","Server","USD","2.606,00","IFL","0","0","0","0","L1-L3","Layered","SUPPORT - ENHANCED","LATAM","ALL","1 YEARS"
"2025","Q3","RH02878","Red Hat Enterprise Linux for Third Party Linux Migration, Standard (Physical or Virtual Nodes)","Server","USD","399,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02879","Red Hat Enterprise Linux Virtual Datacenter for Third Party Linux Migration with Extended Life Cycle Support","Server","USD","1.575,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02881","Red Hat Enterprise Linux Virtual Datacenter for Third Party Linux Migration","Server","USD","1.249,00","PHYSICAL NODE","0","0","2","Unlimited","L1-L3","Standard","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02883","Red Hat Enterprise Linux for Third Party Linux Migration with Extended Life Cycle Support, Standard (Physical or Virtual Nodes)","Server","USD","779,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Standard","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02902","Extended Update Support for Red Hat Directory Server","Server","USD","4.950,00","SYSTEM","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02914","Red Hat Enterprise Linux Server for HPC Compute Node for ARM with Extended Update Support, Self-support (Physical or Virtual Node)","Server","USD","135,00","PHYSICAL NODE","0","0","2","0","L1-L3","Self-Support","SUBSCRIPTIONS - EUS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02979","Red Hat Enterprise Linux Extended Life Cycle Support for HPC Head Node (Physical or Virtual Nodes)","Server","USD","699,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02980","Red Hat Enterprise Linux Extended Life Cycle Support for HPC Compute Node (Physical or Virtual Nodes)","Server","USD","86,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH02999","Red Hat Enterprise Linux (Version 6) Extended Life Cycle Support Add-On - Long-Life Offering - Additional Term 3 (Physical or Virtual Nodes, Fixed Term)","Server","USD","2.097,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03000","Red Hat Enterprise Linux (Version 6) Extended Life Cycle Support Add-On - Long-Life Offering - Additional Term 3 (Unlimited Guests, Fixed Term)","Server","USD","6.297,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03001","Red Hat Enterprise Linux (Version 6) Extended Life Cycle Support Add-On - Long-Life Offering - Additional Term 4 (Physical or Virtual Nodes, Fixed Term)","Server","USD","3.146,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","0","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03002","Red Hat Enterprise Linux (Version 6) Extended Life Cycle Support Add-On - Long-Life Offering - Additional Term 4 (Unlimited Guests, Fixed Term)","Server","USD","9.446,00","PHYSICAL NODE OR VIRTUAL NODE","0","0","2","Unlimited","L1-L3","Layered","SUBSCRIPTIONS - ELS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03030","Red Hat Enterprise Linux Server, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes)","Server","USD","429,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03031","Red Hat Enterprise Linux Server (Distaster Recovery), Security Select 10 Pack, Add-On","Server","USD","215,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03032","Red Hat Enterprise Linux Server for ARM, Security Select 10 Pack, Add-On","Server","USD","429,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03033","Red Hat Enterprise Linux Server for ARM with Satellite, Security Select 10 Pack, Add-On","Server","USD","575,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03034","Red Hat Enterprise Linux Server for HPC with Satellite, Single System, Security Select 10 Pack, Add-On","Server","USD","178,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03035","Red Hat Enterprise Linux Server with Satellite, Security Select 10 Pack, Add-On (Physical or Virtual Nodes)","Server","USD","544,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03036","Red Hat Enterprise Linux for Distributed Computing (Edge Server with Unlimited Guests), Security Select 10 Pack, Add-On","Server","USD","511,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03037","Red Hat Enterprise Linux for Distributed Computing (Edge Server), Security Select 10 Pack, Add-On (Physical or Virtual Nodes)","Server","USD","164,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03038","Red Hat Enterprise Linux for IBM Power, LE, Security Select 10 Pack, Add-On (4 Cores, Up to 4 LPARs)","Server","USD","144,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03039","Red Hat Enterprise Linux for IBM Power, LE with Smart Management, Security Select 10 Pack, Add-On (4 Cores, Up to 4 LPARs)","Server","USD","297,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03040","Red Hat Enterprise Linux for IBM Power, LE, Security Select 10 Pack, Add-On (Physical or Virtual Nodes)","Server","USD","429,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03041","Red Hat Enterprise Linux for IBM zSystems and IBM LinuxONE with Comprehensive Add-Ons, Security Select 10 Pack, Add-On","Server","USD","3.630,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03042","Red Hat Enterprise Linux for SAP Applications, Security Select 10 Pack, Add-On (Physical or Virtual Nodes)","Server","USD","429,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03043","Red Hat Enterprise Linux for SAP Applications, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes) (Disaster Recovery)","Server","USD","215,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03044","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE, Security Select 10 Pack,  Add-On (4 Cores, Up to 4 LPARs)","Server","USD","144,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03045","Red Hat Enterprise Linux for SAP Applications for IBM Power, LE, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes)","Server","USD","429,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03046","Red Hat Enterprise Linux for SAP Applications for IBM zSystems and IBM LinuxONE with Comprehensive Add-Ons, Security Select 10 Pack,  Add-On","Server","USD","3.630,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03047","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters, Security Select 10 Pack,  Add-On","Server","USD","1.320,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03048","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters, Security Select 10 Pack,  Add-On (Disaster Recovery)","Server","USD","660,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03049","Red Hat Enterprise Linux for SAP Applications for Virtual Datacenters with Satellite, Security Select 10 Pack,  Add-On","Server","USD","1.724,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03050","Red Hat Enterprise Linux for SAP Solutions, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes)","Server","USD","709,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03051","Red Hat Enterprise Linux for SAP Solutions for IBM Power, LE, Security Select 10 Pack,  Add-On (4 Cores, Up to 4 LPARs)","Server","USD","297,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03052","Red Hat Enterprise Linux for Virtual Datacenters, Security Select 10 Pack,  Add-On","Server","USD","1.320,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03053","Red Hat Enterprise Linux for Virtual Datacenters (Disaster Recovery), Security Select 10 Pack,  Add-On","Server","USD","660,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03054","Red Hat Enterprise Linux for Virtual Datacenters for SAP Solutions, Security Select 10 Pack,  Add-On","Server","USD","2.244,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03055","Red Hat Enterprise Linux for Virtual Datacenters with Satellite, Security Select 10 Pack,  Add-On","Server","USD","1.724,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03056","Red Hat Enterprise Linux with Satellite for SAP Applications, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes)","Server","USD","544,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03057","Red Hat Enterprise Linux with Satellite for SAP Applications, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes) (Disaster Recovery)","Server","USD","298,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03058","Red Hat Enterprise Linux with Satellite for SAP Applications for Virtual Datacenters, Security Select 10 Pack,  Add-On (Disaster Recovery)","Server","USD","946,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03059","Red Hat Enterprise Linux with Smart Management for SAP Applications for IBM Power, LE, Security Select 10 Pack,  Add-On (4 Cores, Up to 4 LPARs)","Server","USD","297,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03060","Red Hat Enterprise Linux with Smart Management for SAP Applications for IBM Power, LE, Security Select 10 Pack,  Add-On (Physical or Virtual Nodes)","Server","USD","544,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","RH03061","Red Hat Enterprise Linux Server, Security Select Add-On, Single (Physical or Virtual Nodes)","Server","USD","129,00","NONE","0","0","2","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","SER0814","Red Hat Trusted Artifact Signer, Premium (Starter Pack, up to 100 Users)","Trusted Artifact Signer","USD","60.000,00","USER","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
"2025","Q3","SER0815","Red Hat Trusted Artifact Signer, Premium (Add-on, up to 10 Users)","Trusted Artifact Signer","USD","6.000,00","USER","0","0","0","0","L1-L3","Premium","SUBSCRIPTIONS","LATAM","ALL","1 YEARS"
